loan_id,amount,tenure,status,start_date,dpd,person_id,name,gender,address,pan,dob
LN26986,326219,6,default,2024-01-14,20,P027334,MdiuyBAL,M,"""KoVrR City""",TFJOG7825N,20-09-1982
LN65361,85027,6,active,2024-01-21,12,P027335,rTfHQuoJ,F,"""VyGAN City""",PQDKK5530B,11-06-1970
LN13407,70581,36,active,2024-10-01,33,P027336,HbnJFPdr,F,"""rUeYo City""",GMFWM1596H,15-03-1976
LN12217,127019,6,default,2024-06-17,26,P027337,nLyKOnJU,M,"""ZyryJ City""",BYJYC1655F,25-01-1988
LN59082,10927,24,active,2021-04-19,10,P027338,nFZqxeNO,F,"""CtnBV City""",OWYSO1944Z,01-04-2002
LN45384,212507,6,closed,2020-08-23,14,P027339,jfkFyVkH,M,"""bnYoN City""",VUFLQ7881C,04-03-1986
LN20947,318315,12,active,2024-04-01,87,P027340,sPqmRjrY,M,"""vneMA City""",HRYAM4683D,27-03-1992
LN50801,357600,12,active,2022-01-05,6,P027341,rxuPmdLg,F,"""KPvgW City""",KJGYK4527R,24-07-1977
LN51871,341971,36,default,2023-10-27,61,P027342,RVwmZWVh,M,"""AmqbV City""",PSWLK9476E,25-01-2001
LN70565,297097,12,default,2021-01-07,58,P027343,vBHZtdOA,F,"""VSoUb City""",BLJJO1960J,27-08-1990
LN67242,182040,36,default,2022-02-23,54,P027344,jPggKONw,F,"""rqXdk City""",XKHBS3059M,28-06-2004
LN73197,57748,24,default,2021-06-08,14,P027345,YxtTGlfV,F,"""NiCnN City""",NCSXR6560H,26-09-1979
LN63210,98559,12,default,2020-02-21,62,P027346,gMkwadRM,M,"""BiJbD City""",JATLZ7345A,24-01-2002
LN69089,314331,6,active,2024-11-09,35,P027347,lHCbTCUG,F,"""KMvsp City""",SJVSW1862G,13-05-2001
LN88087,295275,36,active,2024-11-26,64,P027348,zkxDLvWZ,F,"""uJhfe City""",NEXKT1943S,12-10-1989
LN37898,39529,24,closed,2022-06-22,34,P027349,KaiGoCUs,M,"""yGLBE City""",QOEHL4369R,23-01-1979
LN27732,306343,24,default,2021-03-09,75,P027350,JlHjVQiA,M,"""gmOVm City""",HQPAR2276W,25-03-2004
LN84408,12788,12,default,2024-06-11,1,P027351,jZIoOTTq,F,"""vpneC City""",LCBFQ6869N,16-11-1982
LN97454,327499,12,default,2020-07-02,75,P027352,HxycwMsH,M,"""BlUVq City""",GLCDB2859V,10-05-1972
LN78242,405301,6,default,2021-08-21,12,P027353,OLQAmLDu,F,"""OeeTE City""",NSFAL2719P,17-02-1979
LN37687,333264,24,default,2024-04-16,56,P027354,ZjeUNmZt,M,"""bCgag City""",ZUSFU1640H,07-03-1983
LN43669,271855,12,default,2022-02-10,31,P027355,nMKPAKbp,F,"""rMocF City""",PVCPF5900Q,26-03-2001
LN74100,95074,24,default,2021-11-06,70,P027356,yCUwBRjN,F,"""tynUU City""",SNKVQ1934G,16-02-1978
LN61504,222910,6,closed,2021-01-20,55,P027357,fhGnvgPN,M,"""RIaJc City""",EIWUB9181C,10-02-1989
LN24005,304208,6,active,2022-08-07,82,P027358,tDGKtPue,M,"""olAEE City""",RBKAO7436A,20-04-1970
LN66606,324098,24,active,2024-12-15,8,P027359,NJWILeIU,M,"""iorhw City""",PFWJG3069Q,08-03-1999
LN59196,354161,36,active,2020-10-05,62,P027360,Ixbarlav,M,"""Wuryc City""",WBOMR1769I,16-12-1988
LN19827,80001,36,closed,2020-06-25,46,P027361,xDpgtvlg,M,"""HjUtI City""",PBNJH1392D,01-10-1991
LN76146,244964,24,active,2022-03-02,88,P027362,HqpDBvUu,F,"""calee City""",RFQKW4493T,13-03-1971
LN47469,330964,12,closed,2023-11-03,17,P027363,hauilNzW,M,"""kntxC City""",IKYPC8941G,07-06-2004
LN14638,52220,12,active,2020-01-23,6,P027364,tPrSJlQc,F,"""sjdQE City""",MJQBW4268U,19-11-1971
LN35430,264407,6,active,2023-09-28,28,P027365,XKWYnNah,F,"""TsGOm City""",SXHFJ4084W,21-11-1974
LN80762,150507,24,closed,2023-09-21,27,P027366,gcRfXQdx,F,"""qVsjd City""",QVGPH6693G,24-04-1984
LN76522,109361,12,default,2021-11-25,28,P027367,sCeejBSU,F,"""NVPbD City""",KCDKV2352P,14-09-1980
LN68526,171129,24,default,2024-12-15,9,P027368,KJZAEyBv,M,"""lUvpH City""",CWPOC7522V,06-09-2001
LN49228,480891,36,active,2022-04-08,68,P027369,AYlymWOD,M,"""AqLuO City""",KOFRW4385Z,17-04-1993
LN58811,393224,6,closed,2020-01-25,0,P027370,VsWjZTwv,M,"""icROH City""",XKHHY9986Y,03-11-2004
LN60922,279487,6,default,2024-02-18,64,P027371,PEsHeSYy,F,"""nzTuS City""",SLDUU9407Z,27-06-1995
LN83152,445338,36,default,2021-07-07,46,P027372,ljeApRPo,M,"""eXbUt City""",EZFDA4058F,02-11-1991
LN60871,273058,24,active,2022-01-27,24,P027373,tYZsbloV,M,"""RglhV City""",PCYEL3738Q,21-01-2005
LN22713,224883,6,default,2022-07-24,14,P027374,nYFlbOQd,F,"""Wprig City""",POGEA3481C,02-08-1992
LN25425,230125,12,default,2022-04-05,37,P027375,DgiGiaSo,M,"""TeADm City""",CFXDV9897E,20-12-2004
LN89366,393271,6,active,2022-05-24,71,P027376,aVQeCnVr,F,"""uCmDZ City""",RNMND9800R,12-06-1971
LN68883,179169,24,default,2021-08-19,76,P027377,yCvfkPiD,F,"""zqrWl City""",RKHYE8446R,03-07-1998
LN64451,346113,36,active,2021-03-01,82,P027378,CwsWADuJ,F,"""YhQYH City""",VFPDH9010Q,24-05-2001
LN78358,237456,12,active,2022-04-15,41,P027379,itCiizbY,M,"""DPTCG City""",TDREF9633Y,17-03-2003
LN46879,316734,12,closed,2021-12-21,62,P027380,BLiOmtMu,F,"""kyQaG City""",EBOOY9036C,11-04-1991
LN10803,397819,24,default,2023-05-14,33,P027381,wsIblGEl,F,"""CYTDB City""",ZJUVI3160C,23-06-1986
LN52000,318198,12,default,2021-02-27,75,P027382,smIhZaGF,M,"""uReQi City""",VZTMI4395D,22-05-1998
LN16555,398217,6,active,2022-05-13,50,P027383,zzkrghMN,F,"""cbRRI City""",NXGUO5615M,08-06-1993
LN77027,404376,24,default,2021-01-10,10,P027384,mrXiUNKB,F,"""nPpRe City""",TFJEW4012E,21-09-1972
LN93958,57156,6,default,2022-09-05,72,P027385,ncXxbHXX,F,"""uRSYs City""",IJAHL4644Z,04-11-1974
LN74339,447804,6,active,2024-12-07,1,P027386,ZBDdUJUu,F,"""wpgLm City""",IMTGO6236X,17-08-1984
LN87688,276998,12,active,2020-04-02,36,P027387,hkIMZwwM,F,"""VEXfd City""",WXIVH8466A,21-02-1985
LN72096,123889,12,default,2024-11-22,59,P027388,oyYeolVW,M,"""iZbgo City""",YYZJH1863E,15-05-1994
LN53519,238863,36,closed,2024-01-06,9,P027389,UITfOvtw,F,"""XlkQp City""",CLKFB7753I,02-02-2002
LN51034,477735,24,default,2020-04-24,77,P027390,bFzQgsKt,M,"""adyRz City""",FWJCP7381M,04-10-1992
LN68995,85259,24,closed,2021-04-15,32,P027391,BxuTeHoe,F,"""cbuoF City""",VNPPR2740B,16-02-1984
LN28147,290927,6,closed,2021-02-26,37,P027392,mHCoyMOx,F,"""aDutw City""",ETWFH9359C,07-11-1980
LN52680,189022,24,default,2023-01-02,85,P027393,JIQOhQUm,F,"""nxjbr City""",BMRIA4249E,04-05-1981
LN56801,217001,24,default,2021-12-27,65,P027394,DyMaPdoN,F,"""ahlcM City""",WAEKX1240I,25-08-1987
LN21702,250072,24,active,2020-06-22,39,P027395,AAxsqsvX,F,"""TfhTd City""",NPVIV3380D,12-03-1976
LN85872,485947,24,closed,2024-11-18,25,P027396,WVTueTBo,F,"""UtMnJ City""",VZAJC4122F,21-05-1978
LN45835,495878,12,closed,2023-11-06,8,P027397,rTxFvmyt,F,"""DACgX City""",UBTNZ7533I,04-03-1974
LN65123,238640,24,active,2024-08-19,81,P027398,wwCTRgcw,F,"""qrBuV City""",ZNOSF2512G,26-08-1981
LN23069,12242,6,closed,2024-06-17,41,P027399,RUbRfFRr,F,"""FPiMa City""",WFJOI4370V,01-07-1993
LN68076,240532,36,active,2020-05-21,18,P027400,wtDBMiGx,F,"""cxlNC City""",ALMHW4318M,12-03-1995
LN76968,474862,24,active,2023-05-18,36,P027401,DDVRoslD,M,"""GGzbr City""",YIOGQ7635U,23-05-1999
LN74621,234280,12,closed,2023-02-07,61,P027402,DtdUAzWg,M,"""hQmgi City""",GDVLP5389T,20-08-1993
LN65632,429513,36,default,2022-09-15,17,P027403,NCrajutp,F,"""mRvry City""",UHDTK4356K,15-03-1998
LN96922,167657,12,closed,2021-08-18,85,P027404,KOtXNZZr,F,"""RJkWR City""",CMBVF5426W,20-01-2005
LN54276,35800,12,active,2023-02-28,6,P027405,FuabzdKA,M,"""pzKwa City""",CABLP5342D,14-05-1997
LN86810,72659,36,default,2024-08-02,6,P027406,VDNVonAn,F,"""fqlrZ City""",ODMWC7140T,25-10-1973
LN92427,300134,12,closed,2020-11-25,86,P027407,uPEeQonH,F,"""kzyRi City""",XXMFS8510T,26-06-1973
LN39797,227459,12,active,2022-04-23,48,P027408,zSCNzMMT,F,"""SYzHF City""",YVALR1798V,12-01-1974
LN51641,357466,24,default,2022-07-28,30,P027409,RKBYpScW,M,"""ZtozM City""",ZTIZB3056A,20-02-1978
LN30246,217168,24,default,2021-04-01,84,P027410,Bfzxicuk,F,"""khEin City""",VTDHV6040B,04-04-1991
LN32349,339578,36,default,2021-01-09,20,P027411,NcOHSVQN,M,"""IRxHg City""",YZEZG3408A,11-03-2004
LN67199,318906,6,closed,2020-09-16,13,P027412,iuMMbmGy,M,"""TOkAG City""",GYMDA5737U,03-02-1981
LN12868,327638,6,closed,2021-06-18,31,P027413,chtWyJpt,F,"""jxzbB City""",LVHPU7529H,17-02-2004
LN44270,274767,24,active,2023-06-21,69,P027414,gPszQdZw,F,"""zPAGX City""",VEOHW7823L,17-08-2003
LN10446,422613,12,default,2024-10-01,2,P027415,RsNyBdFF,F,"""hdyLQ City""",QNRWY7461L,20-12-1994
LN29780,140649,24,default,2024-11-11,45,P027416,yAbvJuBP,M,"""ZSJXs City""",ZUHOC8034F,11-04-1995
LN50181,319993,6,default,2023-08-07,30,P027417,wiDbvwHH,F,"""VgsTe City""",VMZJN8881S,28-09-1992
LN56885,274104,24,default,2024-06-15,82,P027418,EsqfOuhN,M,"""WfFXF City""",TCYGE7005M,07-04-1990
LN91968,104595,6,default,2024-04-20,40,P027419,MDIbtnMS,M,"""TapAb City""",VJOAC5092N,28-03-2002
LN69404,65871,6,active,2020-06-25,33,P027420,CgzrNtFu,F,"""QDTxA City""",XRKDL5897U,16-07-2003
LN47937,157194,36,active,2023-08-28,61,P027421,DBHNqKWy,F,"""BIBjU City""",AOBAS4286C,14-02-1977
LN39441,56507,24,active,2024-11-07,61,P027422,LetteWBt,F,"""Rewew City""",KHGPN1615B,19-12-1981
LN51594,52474,24,default,2021-05-07,10,P027423,TxWNZCkh,F,"""BNLzn City""",AZMPZ2152X,04-02-2002
LN27808,398333,36,default,2023-08-07,63,P027424,btLUvaOJ,M,"""QpiRY City""",IMCYK2059T,02-12-1981
LN73950,424635,12,closed,2023-11-10,57,P027425,ZHoyrivJ,F,"""fFPQO City""",DPPYD9907V,06-09-1975
LN15928,489705,12,active,2022-01-20,19,P027426,QOFdWXrP,F,"""RABkw City""",INPOD7335B,22-06-1991
LN37920,396282,36,active,2024-07-17,14,P027427,QqMpoOoK,F,"""cIylx City""",AORWC5567O,02-07-1970
LN92135,81095,6,closed,2024-04-06,78,P027428,JlGojhus,F,"""hnnsJ City""",CQRAM5965R,26-04-2004
LN56320,71767,6,active,2023-12-07,54,P027429,AfnkNteP,M,"""XFjkO City""",OCVTM7366X,11-02-2003
LN71828,469760,24,closed,2024-12-13,64,P027430,idCLbWgV,F,"""SivLS City""",PCJEM2897P,11-07-1999
LN45991,292949,6,closed,2020-11-13,31,P027431,SNHMxIAn,F,"""POwhd City""",FPHKT5876T,01-03-1995
LN21393,405032,36,default,2024-01-21,23,P027432,MvxnNiYc,M,"""wLDBO City""",YNMVR4055E,15-03-1973
LN29185,196217,12,default,2020-02-15,37,P027433,YhwXRQIu,M,"""IWRUg City""",NMANN5859N,03-09-1982
LN14093,113516,6,default,2024-10-01,19,P027434,SYXBOmti,F,"""eURFS City""",VIMAS4842F,26-01-2001
LN90375,365782,24,closed,2021-04-22,90,P027435,IMtMXQrF,F,"""xEAqI City""",KVESW1933P,19-04-1981
LN86709,80933,12,default,2022-09-07,61,P027436,ffuWINII,F,"""vXAEy City""",EZPNY1870W,23-03-2004
LN31296,346528,24,active,2024-11-17,26,P027437,jKxbTJii,M,"""JhMuo City""",KIGIL7195P,02-12-1984
LN21158,252764,12,default,2022-07-02,77,P027438,ZjoHaQHo,M,"""JjPbq City""",PSDYZ2750X,01-07-2000
LN32778,28798,12,default,2020-10-04,73,P027439,GKVKRqrR,F,"""mSwys City""",JRAEG6191D,11-11-1992
LN64660,347642,6,default,2022-08-07,44,P027440,hmGpUPTI,M,"""MKsnz City""",SNHGR3146F,25-08-1992
LN69495,204823,24,active,2022-05-07,10,P027441,MwutqoVJ,M,"""KbKRU City""",AEXOA6079I,12-11-1990
LN87369,396091,36,active,2024-10-12,74,P027442,Qypismvi,M,"""kHuuy City""",BEOBP5104X,22-06-1983
LN57921,424553,12,active,2020-11-04,77,P027443,lUnaCzBa,F,"""zZUFA City""",MCPKU2673S,19-10-2001
LN34774,206351,12,default,2020-12-20,87,P027444,CEwmkDpz,M,"""uRAPd City""",OYPVV6930C,01-04-1984
LN98154,420887,6,default,2021-10-21,83,P027445,lHXkbOAG,F,"""RXRDP City""",KCGYX2360H,16-09-1977
LN74107,312927,36,closed,2023-04-09,90,P027446,xHNJTQsj,M,"""Pajpw City""",QVTIS8170Q,14-08-1978
LN73245,371034,6,default,2020-12-17,43,P027447,wxLtCGoO,M,"""ypndT City""",GIRPI8330F,07-03-2005
LN93937,495260,6,default,2024-07-12,54,P027448,fJyTOAAP,M,"""NWHwb City""",DWSDW6480A,20-04-1997
LN30924,50730,36,active,2024-06-14,42,P027449,PvHhcSlB,F,"""iZteD City""",FUNNU4684N,08-10-2002
LN90355,415166,6,default,2023-10-23,59,P027450,SeOYIRQi,F,"""noszR City""",BJKNV3478B,01-03-1992
LN47820,487548,6,active,2024-04-12,3,P027451,KYZizaOn,F,"""svmMQ City""",KEAAK8165D,28-01-2000
LN78868,241052,24,active,2022-01-03,84,P027452,yVEWrUji,F,"""iqLlq City""",KIAZX5300W,19-04-1986
LN82814,54903,12,active,2023-10-03,88,P027453,ksLRYJYj,M,"""elDLi City""",JTVHS4255P,08-06-2005
LN25744,214240,6,active,2021-10-12,75,P027454,yRUnCqon,M,"""nGvAr City""",HVJQF5480N,05-02-1986
LN62388,350536,36,default,2021-03-24,70,P027455,BIusVlwp,F,"""RfuZE City""",CWHPE8843S,14-02-1994
LN47481,53154,6,default,2021-06-20,35,P027456,oFhklCNW,F,"""Tczcu City""",YCZIY1822M,20-06-1984
LN34217,412901,24,active,2023-04-12,4,P027457,NxkFSftu,F,"""ZaZtT City""",VOROD9883D,27-03-1997
LN64068,13577,6,default,2024-07-21,6,P027458,qOlqrKdj,M,"""GvcQD City""",LRALK3303I,02-07-1999
LN52437,409674,36,closed,2022-12-21,63,P027459,FaVxyXxh,F,"""GlUIS City""",XMTAA2779P,19-04-1978
LN21424,133291,12,default,2020-11-03,31,P027460,TFwUyXhk,M,"""YckhD City""",TYMYT4463R,18-10-1970
LN31223,444374,24,closed,2023-10-21,72,P027461,uGGOpCvC,F,"""noAWq City""",UMOPW2838M,19-08-2005
LN29302,77528,36,active,2024-03-28,36,P027462,mfxBAvht,F,"""mtVLm City""",ATQTI1677J,27-04-1970
LN39421,261433,6,closed,2022-09-03,64,P027463,bHfLhGVM,F,"""srIle City""",FXCFC1587X,15-12-1987
LN22203,140983,12,default,2023-05-03,89,P027464,DUpkRBcC,F,"""CvhiY City""",IUSJY5424W,23-06-1990
LN75058,92564,12,closed,2023-02-12,87,P027465,jPtmNuMf,F,"""Panva City""",CVGOG5170F,21-06-2002
LN98581,228344,6,closed,2020-05-13,23,P027466,wxhsDBSm,M,"""wIBkC City""",KKCWZ9105X,20-08-2003
LN43956,180482,12,default,2024-05-07,60,P027467,huxIATWE,F,"""GUGuZ City""",PEMFJ9820H,22-10-1971
LN17387,269036,12,closed,2020-10-28,31,P027468,FBJJnXmE,F,"""HFMSU City""",ILBLM3665H,15-08-1993
LN11693,45778,24,default,2024-12-05,13,P027469,jdyDtTkz,F,"""TryuM City""",JQTWE4600R,27-03-1990
LN72764,361342,12,closed,2023-05-26,17,P027470,ZBXAiHGY,F,"""hQeQc City""",ZGDTX7025R,02-08-1987
LN53875,375013,36,closed,2023-07-09,19,P027471,vOgAwZcs,F,"""AQspt City""",KTEJY7943H,03-04-1980
LN55898,170674,36,closed,2021-11-01,44,P027472,phxZkLIo,F,"""CyTbV City""",WGJWD5322L,20-10-1971
LN10389,234156,12,closed,2021-01-25,87,P027473,zvCAOPzm,M,"""HWmUP City""",YQSJD1573Q,20-01-1986
LN42045,410174,6,default,2022-10-20,64,P027474,ypJMtVlZ,M,"""lxqZH City""",IOQKX2911S,28-05-1977
LN54357,184129,6,active,2022-12-12,60,P027475,dpqtNqLx,M,"""VKjgS City""",XUOAP3491R,18-06-2003
LN24894,305111,12,active,2021-06-08,51,P027476,RQLmvuMB,F,"""bDuqu City""",LYIDL7611K,08-01-1976
LN52648,499311,12,active,2021-10-15,71,P027477,pZHHzeHq,M,"""KHGba City""",AYHCO1525Z,12-04-1983
LN37220,215913,6,closed,2023-11-12,28,P027478,KAVCMPzJ,M,"""KVttY City""",KIVMN9481T,06-11-1991
LN41027,102099,36,active,2022-09-10,16,P027479,bTaOijEw,M,"""nytYT City""",IWQZI2558I,11-10-1995
LN96085,158854,12,closed,2023-10-04,41,P027480,YKWhyPOK,M,"""VlmrW City""",YXIKA4926H,15-01-1996
LN37379,127382,6,closed,2024-03-01,23,P027481,AjWEltKk,F,"""CjYjg City""",MLNQS7871P,28-10-1993
LN23102,470758,24,active,2022-09-21,45,P027482,eCXcsHPA,F,"""zaXaD City""",XZWGF9614A,06-02-2003
LN62299,69856,36,active,2020-04-01,51,P027483,iLkWoMKE,F,"""snYSa City""",ZDVMN3486E,17-11-2005
LN29307,366701,12,active,2024-11-25,64,P027484,XVbkOwrb,F,"""jirqd City""",HVFVG2897K,03-07-1975
LN54139,367608,12,active,2021-06-18,76,P027485,tqjWwfFH,F,"""TlOWH City""",ZUAVS9160Y,03-12-1978
LN31055,203924,36,active,2021-06-07,44,P027486,DicJjsRa,F,"""NaUBq City""",EDRYL9362L,27-02-1994
LN37369,323450,12,default,2020-06-04,42,P027487,MHvvCyBf,M,"""CpuSd City""",UCSGE8453G,03-07-1993
LN61956,173086,6,default,2023-08-11,46,P027488,bTYBHUGM,M,"""mcAdL City""",LBICH1557X,15-10-1979
LN38048,435912,24,default,2021-06-19,56,P027489,LLZeheEV,F,"""NcoRz City""",QXQOU2590C,15-09-1986
LN11444,470027,36,closed,2021-06-17,32,P027490,LlnOvHsq,M,"""avdYF City""",TNPXJ2986H,07-12-1997
LN97805,438325,12,default,2023-02-13,36,P027491,wcSzfurr,M,"""OeNEi City""",FVRDF9353H,19-11-1984
LN17590,421505,36,default,2020-10-25,29,P027492,pottbwmy,F,"""EKkjc City""",RHXJG8415T,03-01-1999
LN12461,465955,36,closed,2024-02-15,42,P027493,hdVwHAkx,M,"""hQodn City""",ZQSJU9061I,09-10-1988
LN90630,14213,36,default,2023-05-09,37,P027494,VWPGRurt,M,"""DLWww City""",KNTGN5210H,10-11-1999
LN82912,394476,6,closed,2022-03-08,51,P027495,npNRbdel,M,"""vUVuQ City""",WPONO7982S,04-06-1994
LN49341,408713,36,closed,2021-08-17,9,P027496,fgXqGoFr,F,"""TcbLF City""",NHIEK1291P,06-03-1978
LN66439,240060,36,default,2020-04-05,44,P027497,fSTbVzER,F,"""LVWVu City""",QNIZK2588C,06-04-1973
LN49809,133550,24,closed,2023-09-01,33,P027498,djhetbdM,F,"""QpAcX City""",AHUYA4795R,11-01-1995
LN96955,431774,12,active,2022-08-13,59,P027499,HxmrIEnW,M,"""hokIH City""",METTK2735M,03-02-1991
LN56489,186740,12,closed,2020-11-09,66,P027500,UnENCtFq,M,"""eEmlW City""",WSDXB6150Z,22-08-1989
LN14753,477702,6,closed,2020-06-08,41,P027501,HrleHMVX,F,"""bSUDB City""",GFPXH4133D,11-07-1986
LN71943,469285,36,closed,2024-04-14,57,P027502,XiaGVYte,M,"""VjyqH City""",KDYDG4112B,26-01-1970
LN85211,235766,24,closed,2021-05-26,88,P027503,feIHSTon,M,"""iDKgV City""",JDUOB7533R,04-01-1984
LN89767,441152,12,closed,2021-07-22,28,P027504,ATPOnccl,F,"""qiEDS City""",JWHIK8970B,16-01-1994
LN33503,474584,6,default,2024-09-12,19,P027505,xWoiDHyG,M,"""bVlnU City""",ZRPRL1704C,08-09-1987
LN75427,273705,6,default,2024-11-17,78,P027506,OosEKasH,M,"""JmOqs City""",MIAFM5980A,02-01-1996
LN96486,225735,36,closed,2023-12-20,28,P027507,HAdSJbas,F,"""ihtFp City""",EDVXU8561O,06-01-1983
LN84587,164723,24,default,2024-02-07,53,P027508,BOeVpiQJ,M,"""HccUg City""",WVMOY7292S,03-02-1992
LN56826,19046,36,active,2023-03-22,7,P027509,CaPKzEMI,M,"""KqYBe City""",XANIQ9848Y,02-10-1999
LN17845,132730,36,closed,2023-06-09,27,P027510,gzrxsEww,M,"""mtfYz City""",NOHKK8508U,19-02-1972
LN13426,154199,12,default,2020-08-13,90,P027511,dYDYnGUP,F,"""CeYdl City""",BNHJL2718L,13-11-1978
LN35967,299020,6,closed,2024-03-14,45,P027512,prgeNQWa,M,"""ggqqw City""",FUQDH3152X,20-06-1982
LN40323,72779,12,closed,2022-06-17,5,P027513,PQVbWXMP,F,"""FePhG City""",KACFD5788A,02-07-1977
LN94884,380405,36,closed,2021-03-19,18,P027514,BvkIXHkP,M,"""xzbWz City""",MSPIF6394K,24-10-1974
LN75310,320607,12,closed,2021-10-02,80,P027515,elsmlBki,M,"""GZZtv City""",BICVD2718A,25-12-1982
LN72422,267753,36,closed,2022-08-20,61,P027516,EgsjwbTS,M,"""DKqEJ City""",ERINP5314E,18-03-1992
LN61894,31344,36,active,2021-03-10,65,P027517,wCElInfS,M,"""wJdqr City""",HZQAL8860Y,18-07-1975
LN33955,70208,24,default,2021-10-19,4,P027518,dKwwLfZu,M,"""YZHju City""",QPURP9594J,12-11-1998
LN97354,336444,36,default,2024-05-02,62,P027519,SdciYtpl,M,"""edgiJ City""",NBIVS6336K,25-11-1982
LN61470,230418,6,closed,2022-12-01,10,P027520,IXrBddRc,F,"""LauJE City""",DDXZY3748P,02-02-1978
LN72311,11990,12,closed,2024-10-12,56,P027521,nBFVSlxk,M,"""rDoHO City""",XZMHK7190R,01-09-1975
LN21686,87781,12,default,2020-01-13,57,P027522,WdtwQQjc,M,"""UYKHu City""",XBABQ9010A,18-01-2004
LN97901,470754,24,closed,2024-11-04,47,P027523,lwuRVeVB,F,"""DykWh City""",WXMYI1693A,19-11-2002
LN87314,364955,36,active,2020-12-14,53,P027524,UIMfBUGb,F,"""CLjMZ City""",RGAAT6668U,26-11-2000
LN46839,443004,12,closed,2023-02-18,17,P027525,oqcsYuZP,M,"""RIZnN City""",SKEAY8430W,28-06-2003
LN75609,16405,12,closed,2023-05-12,49,P027526,JUvlooES,M,"""KTfsu City""",OCQOQ6713F,14-04-2005
LN51832,209416,24,closed,2023-12-26,33,P027527,jHBazwNi,M,"""DAiJU City""",ARHBC8878A,23-09-1987
LN21025,100729,12,default,2021-05-23,25,P027528,NSCvqDEH,M,"""kdsMG City""",VZQZW9058A,01-12-1990
LN14319,482969,12,default,2024-03-06,86,P027529,kwPbZoaE,M,"""tOxNa City""",OSIUP5668W,10-01-1971
LN36933,344549,24,default,2024-03-02,74,P027530,ZcbQBwRw,M,"""aUZCh City""",ORNKS5245R,25-03-1976
LN94984,259813,36,default,2022-02-18,25,P027531,MwxFCMFg,F,"""cUFxZ City""",CKCMD2997T,05-12-2001
LN49462,106200,12,active,2022-10-23,9,P027532,zsQCWdMp,F,"""EUBvU City""",NVFIA3900J,12-09-1986
LN91948,33076,6,closed,2023-04-09,82,P027533,IFrOPdlP,F,"""FFkVS City""",SPHGY6224O,04-08-1972
LN27071,190761,36,active,2023-06-26,11,P027534,FEzVEKho,M,"""laFPf City""",XFJDU9269I,07-09-2005
LN86040,84993,12,active,2021-01-16,49,P027535,drnALWtv,F,"""QZDJS City""",GHBIG6227Y,10-03-1980
LN58940,375166,36,default,2020-04-13,77,P027536,SqzEJpcJ,F,"""DaTKE City""",XMIYS8267W,28-05-2003
LN98255,173108,6,default,2020-12-13,38,P027537,ovEMMkjn,F,"""cwZwL City""",JRWVE9106U,04-02-1977
LN55742,441408,36,closed,2020-09-19,61,P027538,eKxIEdgR,F,"""zuUqy City""",BJMLS3204M,02-10-1975
LN89087,475140,6,closed,2024-11-09,31,P027539,lkSrLiwV,F,"""NopvA City""",EDOFX7643E,21-08-2002
LN22192,423852,24,active,2021-11-16,61,P027540,NsRzasiB,M,"""BCnoh City""",ZKROH1114E,20-10-2000
LN77242,290421,6,active,2024-10-24,61,P027541,cQmDkFAf,M,"""gbxWQ City""",QGPGH2353G,01-01-1973
LN25952,135611,24,active,2024-09-22,20,P027542,JhxwvWyM,M,"""QYDVJ City""",XOAEB6794T,24-04-1976
LN83106,269928,24,active,2020-11-10,16,P027543,OQbDSliO,M,"""dyIUK City""",OEBTV9387Y,10-04-1983
LN13483,314562,36,closed,2023-09-04,55,P027544,cCHcHVjZ,F,"""msgIQ City""",TFBTM8536A,02-10-1999
LN57257,324126,24,default,2023-08-04,51,P027545,WUAaCQCA,M,"""sbipl City""",EVWCS6596Q,18-02-2005
LN27895,404696,36,default,2020-06-19,42,P027546,RlHQpTZH,M,"""lpwRG City""",JRSZJ6731V,13-06-2001
LN84974,478202,6,closed,2023-06-08,14,P027547,lNRFFsKk,M,"""vawOp City""",BFGHX7735M,28-06-1985
LN54905,35702,6,default,2021-06-15,34,P027548,EHzrPQbW,M,"""GtebC City""",GDATF6991E,20-12-2004
LN65761,84439,36,active,2023-12-20,68,P027549,xUDtkDAI,M,"""rHthe City""",FARWV4929S,15-09-1996
LN66389,199650,36,closed,2020-07-05,80,P027550,jmvIUhYs,M,"""ZuPWF City""",UIMWE2187A,28-09-1991
LN24164,49282,36,closed,2023-11-23,77,P027551,fRaXhiTd,M,"""NwJhM City""",GJFEE6274C,13-03-2001
LN80312,363403,6,default,2020-10-06,47,P027552,NsOHQRvB,F,"""RwHKX City""",QOEWO6245O,17-02-1978
LN19028,406346,24,active,2022-05-14,56,P027553,tAHnQICh,M,"""dtsnq City""",YSACC2569V,25-02-1993
LN88289,257474,12,closed,2020-09-27,52,P027554,yEkCQocD,F,"""JLYiN City""",ZPFXO5141C,14-05-1984
LN34710,387284,12,closed,2023-11-08,89,P027555,LHqOUDkA,M,"""cEZgW City""",DOGNJ3536Z,15-06-1999
LN46240,113339,12,default,2022-11-15,38,P027556,zlRmLDFF,F,"""eyCfy City""",VTGLJ7610N,09-03-1989
LN18158,356378,6,default,2024-04-14,72,P027557,KGUFuKWf,F,"""RZyMS City""",DDKZH7912E,10-02-1984
LN84893,95712,12,closed,2020-06-27,70,P027558,wUhtpyAh,M,"""rSidI City""",JZQCA2827F,02-12-1990
